3.333333333333333148e-01,1.000000000000000056e-01,1.333333333333333315e-01,1.000000000000000056e-01,5.000000000000000000e-01,2.999999999999999889e-01,5.000000000000000000e-01,5.333333333333333259e-01,8.333333333333333703e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.333333333333333148e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.666666666666666574e-01,2.333333333333333370e-01,2.666666666666666630e-01,4.333333333333333481e-01,4.333333333333333481e-01,6.333333333333333037e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000111e-01,1.000000000000000056e-01,3.333333333333333287e-02,2.000000000000000111e-01,2.333333333333333370e-01,2.000000000000000111e-01,2.999999999999999889e-01,5.000000000000000000e-01,5.999999999999999778e-01,9.333333333333333481e-01,1.000000000000000000e+00
